CustomerID,AccountID,Market,Region,Segment,ContractType,CurrentPlan,DeviceCategory,TenureMonths
CUST-031362,ACC-031362,NA,USA-East,Consumer,Prepaid,Unlimited,Smartphone-Mid,66
CUST-031363,ACC-031363,EU,Germany,Consumer,Prepaid,Basic,Smartphone-Flagship,53
CUST-031364,ACC-031364,LATAM,Mexico,Consumer,Prepaid,Premium,Smartphone-Mid,3
CUST-031365,ACC-031365,EU,France,Small Business,Prepaid,Basic,Smartphone-Flagship,28
CUST-031366,ACC-031366,MEA,UAE,Consumer,Postpaid-Monthly,Premium,Feature Phone,10
CUST-031367,ACC-031367,MEA,Kenya,Consumer,Prepaid,Standard,IoT/Modem,32
CUST-031368,ACC-031368,NA,Canada-East,Consumer,Postpaid-Annual,Standard,Feature Phone,49
CUST-031369,ACC-031369,APAC,Australia,Small Business,Prepaid,Standard,Smartphone-Budget,58
CUST-031370,ACC-031370,APAC,South Korea,Consumer,Postpaid-Monthly,Unlimited,IoT/Modem,21
CUST-031371,ACC-031371,EU,Germany,Small Business,Postpaid-Monthly,Unlimited,Smartphone-Flagship,21
CUST-031372,ACC-031372,LATAM,Brazil,Small Business,Prepaid,Unlimited,Smartphone-Mid,69
CUST-031373,ACC-031373,APAC,Australia,Consumer,Postpaid-Monthly,Basic,Smartphone-Flagship,57
CUST-031374,ACC-031374,APAC,India,Enterprise,Postpaid-Monthly,Basic,Smartphone-Mid,51
CUST-031375,ACC-031375,APAC,India,Enterprise,Postpaid-Annual,Premium,Smartphone-Mid,5
CUST-031376,ACC-031376,EU,Italy,Consumer,Postpaid-Annual,SMB-Plus,Smartphone-Mid,64
CUST-031377,ACC-031377,LATAM,Brazil,Consumer,Prepaid,Enterprise-Pro,Smartphone-Budget,70
CUST-031378,ACC-031378,APAC,Singapore,Consumer,Postpaid-Monthly,Enterprise-Pro,Smartphone-Mid,9
CUST-031379,ACC-031379,APAC,South Korea,Enterprise,Prepaid,Standard,Smartphone-Budget,61
CUST-031380,ACC-031380,NA,USA-East,Small Business,Postpaid-Monthly,Premium,Smartphone-Mid,43
CUST-031381,ACC-031381,LATAM,Mexico,Enterprise,Postpaid-Annual,Basic,Smartphone-Mid,56
CUST-031382,ACC-031382,LATAM,Colombia,Consumer,Prepaid,Basic,Smartphone-Mid,67
CUST-031383,ACC-031383,LATAM,Mexico,Small Business,Postpaid-Monthly,Premium,Smartphone-Budget,22
CUST-031384,ACC-031384,APAC,India,Consumer,Postpaid-Monthly,Unlimited,IoT/Modem,40
CUST-031385,ACC-031385,EU,Spain,Enterprise,Postpaid-Annual,Premium,Smartphone-Budget,8
CUST-031386,ACC-031386,MEA,South Africa,Consumer,Prepaid,SMB-Plus,Smartphone-Flagship,63
CUST-031387,ACC-031387,MEA,South Africa,Consumer,Postpaid-Annual,Standard,Smartphone-Mid,16
CUST-031388,ACC-031388,NA,USA-East,Small Business,Postpaid-Monthly,Basic,IoT/Modem,9
CUST-031389,ACC-031389,NA,Canada-East,Small Business,Postpaid-Monthly,Standard,IoT/Modem,38
CUST-031390,ACC-031390,MEA,Egypt,Small Business,Prepaid,Enterprise-Pro,Smartphone-Budget,65
CUST-031391,ACC-031391,EU,Italy,Consumer,Prepaid,Premium,Smartphone-Flagship,48
CUST-031392,ACC-031392,APAC,Japan,Consumer,Prepaid,Basic,Smartphone-Mid,14
CUST-031393,ACC-031393,NA,USA-East,Consumer,Prepaid,Standard,IoT/Modem,46
CUST-031394,ACC-031394,MEA,Kenya,Consumer,Prepaid,Family,Feature Phone,58
CUST-031395,ACC-031395,NA,USA-East,Small Business,Prepaid,Premium,Smartphone-Flagship,7
CUST-031396,ACC-031396,LATAM,Chile,Consumer,Postpaid-Monthly,Unlimited,Smartphone-Mid,26
CUST-031397,ACC-031397,EU,Germany,Consumer,Prepaid,Basic,Smartphone-Mid,64
CUST-031398,ACC-031398,APAC,South Korea,Consumer,Postpaid-Monthly,Premium,Smartphone-Mid,8
CUST-031399,ACC-031399,APAC,India,Small Business,Prepaid,Unlimited,Smartphone-Flagship,32
CUST-031400,ACC-031400,MEA,Kenya,Consumer,Prepaid,Standard,Smartphone-Mid,1
CUST-031401,ACC-031401,EU,Germany,Small Business,Prepaid,Unlimited,Smartphone-Budget,47
CUST-031402,ACC-031402,APAC,India,Consumer,Postpaid-Monthly,Premium,Smartphone-Budget,41
CUST-031403,ACC-031403,MEA,UAE,Consumer,Postpaid-Monthly,Unlimited,Smartphone-Mid,19
CUST-031404,ACC-031404,EU,France,Small Business,Postpaid-Monthly,Premium,Smartphone-Budget,33
CUST-031405,ACC-031405,LATAM,Chile,Consumer,Postpaid-Monthly,Unlimited,Smartphone-Mid,63
CUST-031406,ACC-031406,NA,USA-East,Small Business,Postpaid-Monthly,Standard,Smartphone-Mid,11
CUST-031407,ACC-031407,APAC,South Korea,Consumer,Prepaid,Family,Feature Phone,48
CUST-031408,ACC-031408,NA,USA-West,Consumer,Prepaid,Standard,Tablet,20
CUST-031409,ACC-031409,MEA,UAE,Small Business,Postpaid-Monthly,Unlimited,Tablet,5
CUST-031410,ACC-031410,APAC,India,Consumer,Postpaid-Annual,Standard,Smartphone-Budget,22
CUST-031411,ACC-031411,LATAM,Colombia,Consumer,Prepaid,Premium,Smartphone-Mid,6
CUST-031412,ACC-031412,APAC,Singapore,Consumer,Postpaid-Monthly,Standard,Smartphone-Budget,28
CUST-031413,ACC-031413,EU,Italy,Consumer,Prepaid,Unlimited,Smartphone-Flagship,8
CUST-031414,ACC-031414,EU,Italy,Consumer,Prepaid,Unlimited,Smartphone-Budget,9
CUST-031415,ACC-031415,LATAM,Mexico,Consumer,Postpaid-Monthly,Premium,Smartphone-Mid,55
CUST-031416,ACC-031416,EU,Germany,Consumer,Postpaid-Monthly,Premium,Smartphone-Flagship,70
CUST-031417,ACC-031417,EU,Spain,Small Business,Postpaid-Monthly,Basic,Feature Phone,44
CUST-031418,ACC-031418,LATAM,Colombia,Consumer,Prepaid,Standard,Smartphone-Budget,22
CUST-031419,ACC-031419,APAC,South Korea,Consumer,Postpaid-Monthly,Basic,Smartphone-Budget,62
CUST-031420,ACC-031420,APAC,Japan,Consumer,Postpaid-Monthly,Premium,Smartphone-Mid,7
CUST-031421,ACC-031421,APAC,Australia,Consumer,Postpaid-Monthly,Basic,Smartphone-Mid,12
CUST-031422,ACC-031422,NA,Canada-East,Consumer,Postpaid-Monthly,Basic,Smartphone-Mid,54
CUST-031423,ACC-031423,NA,Canada-West,Consumer,Prepaid,Premium,Smartphone-Mid,28
CUST-031424,ACC-031424,LATAM,Mexico,Consumer,Prepaid,Unlimited,Smartphone-Mid,37
CUST-031425,ACC-031425,EU,Italy,Enterprise,Postpaid-Monthly,Basic,Smartphone-Flagship,38
CUST-031426,ACC-031426,APAC,Australia,Consumer,Prepaid,Premium,Smartphone-Mid,52
CUST-031427,ACC-031427,LATAM,Chile,Consumer,Prepaid,Basic,Smartphone-Mid,60
CUST-031428,ACC-031428,APAC,Australia,Consumer,Postpaid-Monthly,Basic,Feature Phone,54
CUST-031429,ACC-031429,MEA,Kenya,Consumer,Postpaid-Monthly,Premium,Smartphone-Mid,24
CUST-031430,ACC-031430,APAC,Japan,Consumer,Prepaid,Unlimited,Smartphone-Budget,3
CUST-031431,ACC-031431,APAC,Japan,Consumer,Prepaid,Standard,IoT/Modem,19
CUST-031432,ACC-031432,EU,Italy,Small Business,Postpaid-Monthly,Standard,Smartphone-Mid,16
CUST-031433,ACC-031433,APAC,South Korea,Consumer,Postpaid-Annual,Premium,Feature Phone,15
CUST-031434,ACC-031434,APAC,South Korea,Consumer,Postpaid-Monthly,Family,Smartphone-Mid,53
CUST-031435,ACC-031435,EU,UK,Consumer,Postpaid-Monthly,Premium,Smartphone-Mid,10
CUST-031436,ACC-031436,APAC,South Korea,Consumer,Postpaid-Monthly,Family,Tablet,32
CUST-031437,ACC-031437,APAC,Australia,Consumer,Prepaid,Standard,Tablet,58
CUST-031438,ACC-031438,APAC,India,Consumer,Postpaid-Monthly,Premium,IoT/Modem,27
CUST-031439,ACC-031439,EU,UK,Consumer,Postpaid-Annual,Unlimited,Smartphone-Mid,12
CUST-031440,ACC-031440,EU,UK,Consumer,Prepaid,Standard,Tablet,41
CUST-031441,ACC-031441,APAC,India,Consumer,Prepaid,Basic,Tablet,49
CUST-031442,ACC-031442,NA,Canada-East,Consumer,Postpaid-Monthly,Unlimited,Smartphone-Budget,40
CUST-031443,ACC-031443,NA,USA-West,Enterprise,Postpaid-Monthly,Basic,Feature Phone,69
CUST-031444,ACC-031444,NA,Canada-East,Small Business,Prepaid,Unlimited,Smartphone-Budget,46
CUST-031445,ACC-031445,EU,UK,Consumer,Prepaid,Standard,Smartphone-Mid,26
CUST-031446,ACC-031446,APAC,South Korea,Small Business,Postpaid-Monthly,Standard,Smartphone-Mid,23
CUST-031447,ACC-031447,EU,Spain,Consumer,Prepaid,Premium,Smartphone-Flagship,21
CUST-031448,ACC-031448,LATAM,Argentina,Enterprise,Prepaid,Standard,Smartphone-Mid,53
CUST-031449,ACC-031449,EU,France,Consumer,Prepaid,Standard,Smartphone-Mid,3
CUST-031450,ACC-031450,APAC,Japan,Consumer,Prepaid,SMB-Plus,Smartphone-Mid,39
CUST-031451,ACC-031451,APAC,India,Consumer,Prepaid,SMB-Plus,Smartphone-Mid,62
CUST-031452,ACC-031452,MEA,South Africa,Consumer,Postpaid-Monthly,Basic,Smartphone-Flagship,1
CUST-031453,ACC-031453,NA,USA-West,Consumer,Postpaid-Annual,Family,Smartphone-Budget,29
CUST-031454,ACC-031454,EU,Germany,Small Business,Postpaid-Monthly,Basic,Smartphone-Budget,49
CUST-031455,ACC-031455,APAC,South Korea,Consumer,Postpaid-Monthly,Basic,Smartphone-Budget,6
CUST-031456,ACC-031456,LATAM,Colombia,Consumer,Prepaid,Unlimited,Feature Phone,45
CUST-031457,ACC-031457,APAC,Japan,Small Business,Postpaid-Monthly,Standard,Smartphone-Mid,59
CUST-031458,ACC-031458,NA,USA-East,Consumer,Postpaid-Monthly,Standard,Smartphone-Budget,12
CUST-031459,ACC-031459,NA,Canada-West,Consumer,Postpaid-Monthly,Standard,Smartphone-Mid,31
CUST-031460,ACC-031460,EU,Germany,Enterprise,Prepaid,Basic,Smartphone-Mid,34
CUST-031461,ACC-031461,APAC,India,Enterprise,Postpaid-Annual,Family,IoT/Modem,5
CUST-031462,ACC-031462,APAC,South Korea,Consumer,Postpaid-Annual,Basic,Tablet,57
CUST-031463,ACC-031463,MEA,Egypt,Small Business,Prepaid,Unlimited,Smartphone-Flagship,12
CUST-031464,ACC-031464,NA,USA-East,Consumer,Prepaid,Standard,Smartphone-Flagship,56
CUST-031465,ACC-031465,LATAM,Brazil,Small Business,Postpaid-Annual,Premium,Smartphone-Mid,36
CUST-031466,ACC-031466,NA,USA-East,Small Business,Postpaid-Monthly,Premium,Smartphone-Mid,40
CUST-031467,ACC-031467,MEA,Egypt,Consumer,Postpaid-Monthly,Standard,IoT/Modem,11
CUST-031468,ACC-031468,MEA,Egypt,Small Business,Prepaid,Unlimited,Smartphone-Flagship,28
CUST-031469,ACC-031469,EU,France,Consumer,Prepaid,Standard,Smartphone-Mid,58
CUST-031470,ACC-031470,EU,Italy,Consumer,Postpaid-Monthly,Basic,Tablet,43
CUST-031471,ACC-031471,NA,USA-West,Consumer,Postpaid-Monthly,Basic,Smartphone-Mid,48
CUST-031472,ACC-031472,NA,USA-East,Consumer,Prepaid,SMB-Plus,Smartphone-Flagship,35
CUST-031473,ACC-031473,EU,Italy,Consumer,Postpaid-Annual,Premium,Tablet,44
CUST-031474,ACC-031474,LATAM,Argentina,Small Business,Postpaid-Monthly,Unlimited,Tablet,14
CUST-031475,ACC-031475,APAC,Australia,Consumer,Prepaid,Family,Smartphone-Mid,14
CUST-031476,ACC-031476,EU,Spain,Consumer,Prepaid,Unlimited,Smartphone-Budget,9
CUST-031477,ACC-031477,NA,Canada-West,Consumer,Postpaid-Annual,Enterprise-Pro,Tablet,27
CUST-031478,ACC-031478,APAC,Australia,Consumer,Prepaid,Unlimited,Smartphone-Budget,12
CUST-031479,ACC-031479,EU,Italy,Consumer,Prepaid,Unlimited,Smartphone-Flagship,48
CUST-031480,ACC-031480,MEA,Saudi Arabia,Consumer,Postpaid-Monthly,Basic,Smartphone-Budget,71
CUST-031481,ACC-031481,NA,Canada-West,Consumer,Prepaid,SMB-Plus,Tablet,39
CUST-031482,ACC-031482,MEA,Egypt,Small Business,Prepaid,Standard,IoT/Modem,70
CUST-031483,ACC-031483,NA,USA-West,Consumer,Prepaid,Family,IoT/Modem,29
CUST-031484,ACC-031484,NA,USA-West,Enterprise,Prepaid,Unlimited,Smartphone-Flagship,66
CUST-031485,ACC-031485,NA,Canada-East,Enterprise,Postpaid-Monthly,Premium,Smartphone-Mid,65
CUST-031486,ACC-031486,APAC,India,Small Business,Prepaid,Standard,Smartphone-Budget,69
CUST-031487,ACC-031487,EU,Spain,Consumer,Postpaid-Annual,Standard,Smartphone-Flagship,41
CUST-031488,ACC-031488,APAC,India,Consumer,Postpaid-Monthly,SMB-Plus,Feature Phone,56
CUST-031489,ACC-031489,MEA,South Africa,Consumer,Postpaid-Annual,Premium,Smartphone-Mid,66
CUST-031490,ACC-031490,APAC,South Korea,Small Business,Postpaid-Monthly,Basic,Smartphone-Mid,58
CUST-031491,ACC-031491,APAC,South Korea,Enterprise,Postpaid-Annual,Premium,Smartphone-Flagship,1
CUST-031492,ACC-031492,NA,Canada-East,Consumer,Prepaid,Family,Smartphone-Flagship,64
CUST-031493,ACC-031493,EU,Italy,Small Business,Prepaid,Standard,Smartphone-Mid,12
CUST-031494,ACC-031494,APAC,South Korea,Consumer,Postpaid-Monthly,Unlimited,Feature Phone,47
CUST-031495,ACC-031495,APAC,Australia,Enterprise,Postpaid-Monthly,Unlimited,Smartphone-Flagship,37
CUST-031496,ACC-031496,LATAM,Mexico,Consumer,Postpaid-Annual,Basic,Smartphone-Mid,46
CUST-031497,ACC-031497,EU,France,Small Business,Prepaid,Unlimited,Smartphone-Mid,18
CUST-031498,ACC-031498,APAC,Singapore,Small Business,Prepaid,Premium,Smartphone-Mid,62
CUST-031499,ACC-031499,EU,Italy,Small Business,Prepaid,Unlimited,Smartphone-Mid,68
CUST-031500,ACC-031500,APAC,India,Consumer,Prepaid,Unlimited,Smartphone-Flagship,67
CUST-031501,ACC-031501,APAC,Japan,Consumer,Prepaid,Standard,Smartphone-Mid,36
CUST-031502,ACC-031502,MEA,Kenya,Consumer,Prepaid,Standard,Feature Phone,52
CUST-031503,ACC-031503,EU,UK,Consumer,Postpaid-Monthly,Standard,Smartphone-Mid,47
CUST-031504,ACC-031504,APAC,Australia,Small Business,Postpaid-Monthly,Basic,Smartphone-Budget,32
CUST-031505,ACC-031505,MEA,Egypt,Consumer,Prepaid,Premium,Smartphone-Budget,31
CUST-031506,ACC-031506,LATAM,Chile,Consumer,Prepaid,Unlimited,Smartphone-Mid,26
CUST-031507,ACC-031507,APAC,Japan,Consumer,Postpaid-Annual,Standard,IoT/Modem,40
CUST-031508,ACC-031508,EU,Germany,Consumer,Prepaid,Premium,Smartphone-Budget,4
CUST-031509,ACC-031509,LATAM,Mexico,Consumer,Prepaid,Standard,Smartphone-Mid,38
CUST-031510,ACC-031510,EU,France,Consumer,Prepaid,Premium,Tablet,13
CUST-031511,ACC-031511,NA,USA-West,Consumer,Prepaid,Basic,IoT/Modem,43
CUST-031512,ACC-031512,NA,USA-West,Small Business,Postpaid-Monthly,Basic,Smartphone-Mid,53
CUST-031513,ACC-031513,EU,Italy,Consumer,Prepaid,Premium,Smartphone-Mid,5
CUST-031514,ACC-031514,NA,Canada-West,Consumer,Postpaid-Monthly,Standard,Smartphone-Flagship,12
CUST-031515,ACC-031515,EU,Spain,Consumer,Prepaid,Basic,Tablet,12
CUST-031516,ACC-031516,APAC,Japan,Consumer,Postpaid-Monthly,Standard,Smartphone-Flagship,21
CUST-031517,ACC-031517,LATAM,Argentina,Consumer,Postpaid-Monthly,Premium,IoT/Modem,57
CUST-031518,ACC-031518,APAC,Australia,Small Business,Prepaid,Premium,IoT/Modem,17
CUST-031519,ACC-031519,EU,Italy,Enterprise,Postpaid-Annual,Premium,Smartphone-Budget,7
CUST-031520,ACC-031520,NA,USA-East,Consumer,Prepaid,Unlimited,Smartphone-Mid,11
CUST-031521,ACC-031521,NA,USA-West,Consumer,Postpaid-Monthly,Basic,Smartphone-Flagship,23
CUST-031522,ACC-031522,EU,UK,Small Business,Postpaid-Monthly,Family,Smartphone-Mid,64
CUST-031523,ACC-031523,NA,Canada-East,Consumer,Postpaid-Monthly,Standard,Feature Phone,52
CUST-031524,ACC-031524,APAC,Singapore,Consumer,Postpaid-Monthly,Unlimited,Smartphone-Mid,66
CUST-031525,ACC-031525,NA,USA-West,Consumer,Postpaid-Monthly,Basic,Smartphone-Mid,34
CUST-031526,ACC-031526,LATAM,Chile,Consumer,Prepaid,Standard,Smartphone-Budget,57
CUST-031527,ACC-031527,LATAM,Chile,Small Business,Postpaid-Annual,Premium,Smartphone-Mid,63
CUST-031528,ACC-031528,NA,Canada-West,Consumer,Postpaid-Monthly,Standard,Smartphone-Budget,1
CUST-031529,ACC-031529,EU,Spain,Small Business,Prepaid,Unlimited,Smartphone-Mid,34
CUST-031530,ACC-031530,APAC,Japan,Consumer,Postpaid-Monthly,Basic,Tablet,1
CUST-031531,ACC-031531,EU,France,Consumer,Postpaid-Annual,Family,Smartphone-Mid,32
CUST-031532,ACC-031532,NA,Canada-West,Consumer,Prepaid,Standard,Smartphone-Mid,53
CUST-031533,ACC-031533,APAC,South Korea,Consumer,Postpaid-Monthly,Unlimited,Smartphone-Mid,52
CUST-031534,ACC-031534,MEA,Saudi Arabia,Consumer,Postpaid-Annual,Basic,Tablet,55
CUST-031535,ACC-031535,LATAM,Colombia,Consumer,Postpaid-Monthly,Family,Smartphone-Flagship,2
CUST-031536,ACC-031536,APAC,India,Enterprise,Prepaid,Premium,Smartphone-Flagship,48
CUST-031537,ACC-031537,NA,Canada-East,Consumer,Postpaid-Monthly,Basic,Smartphone-Budget,17
CUST-031538,ACC-031538,LATAM,Brazil,Consumer,Postpaid-Monthly,Unlimited,Feature Phone,66
CUST-031539,ACC-031539,APAC,India,Consumer,Prepaid,Enterprise-Pro,Tablet,37
CUST-031540,ACC-031540,NA,USA-East,Enterprise,Postpaid-Monthly,Basic,Smartphone-Flagship,36
CUST-031541,ACC-031541,EU,UK,Small Business,Postpaid-Monthly,Unlimited,Smartphone-Flagship,15
CUST-031542,ACC-031542,APAC,Australia,Consumer,Postpaid-Monthly,Unlimited,IoT/Modem,16
CUST-031543,ACC-031543,NA,Canada-East,Consumer,Prepaid,Basic,Tablet,29
CUST-031544,ACC-031544,MEA,Kenya,Consumer,Postpaid-Monthly,Unlimited,Smartphone-Budget,15
CUST-031545,ACC-031545,EU,Spain,Consumer,Prepaid,Family,Feature Phone,40
CUST-031546,ACC-031546,NA,Canada-East,Consumer,Prepaid,Basic,Smartphone-Budget,46
CUST-031547,ACC-031547,EU,Italy,Small Business,Prepaid,Unlimited,Smartphone-Mid,6
CUST-031548,ACC-031548,LATAM,Brazil,Consumer,Postpaid-Monthly,SMB-Plus,Smartphone-Mid,59
CUST-031549,ACC-031549,LATAM,Chile,Consumer,Postpaid-Annual,Premium,Smartphone-Flagship,20
CUST-031550,ACC-031550,APAC,India,Consumer,Postpaid-Monthly,Family,Tablet,33
CUST-031551,ACC-031551,LATAM,Argentina,Consumer,Postpaid-Monthly,Standard,Smartphone-Mid,56
CUST-031552,ACC-031552,APAC,Singapore,Consumer,Prepaid,Basic,Smartphone-Budget,26
CUST-031553,ACC-031553,APAC,Australia,Consumer,Prepaid,Unlimited,Smartphone-Mid,31
CUST-031554,ACC-031554,NA,Canada-East,Small Business,Postpaid-Annual,Unlimited,IoT/Modem,13
CUST-031555,ACC-031555,EU,France,Consumer,Prepaid,Unlimited,Smartphone-Budget,18
CUST-031556,ACC-031556,NA,USA-East,Consumer,Postpaid-Monthly,Standard,Smartphone-Budget,1
CUST-031557,ACC-031557,NA,USA-West,Consumer,Prepaid,SMB-Plus,Smartphone-Mid,37
CUST-031558,ACC-031558,APAC,Singapore,Enterprise,Postpaid-Annual,Basic,IoT/Modem,47
CUST-031559,ACC-031559,APAC,India,Consumer,Postpaid-Monthly,Unlimited,Smartphone-Flagship,5
CUST-031560,ACC-031560,EU,France,Consumer,Prepaid,Standard,Smartphone-Mid,36
CUST-031561,ACC-031561,APAC,India,Consumer,Prepaid,Premium,Tablet,52
CUST-031562,ACC-031562,APAC,South Korea,Consumer,Prepaid,Standard,Tablet,7
CUST-031563,ACC-031563,APAC,India,Consumer,Postpaid-Monthly,Standard,Smartphone-Mid,39
CUST-031564,ACC-031564,LATAM,Brazil,Consumer,Postpaid-Annual,Basic,Smartphone-Budget,11
CUST-031565,ACC-031565,MEA,Egypt,Consumer,Postpaid-Annual,Standard,Smartphone-Mid,54
CUST-031566,ACC-031566,APAC,South Korea,Small Business,Postpaid-Annual,Premium,Smartphone-Flagship,23
CUST-031567,ACC-031567,APAC,Australia,Consumer,Postpaid-Monthly,Premium,Smartphone-Mid,26
CUST-031568,ACC-031568,NA,Canada-West,Consumer,Prepaid,Standard,Tablet,18
CUST-031569,ACC-031569,MEA,South Africa,Consumer,Prepaid,Premium,Smartphone-Flagship,6
CUST-031570,ACC-031570,APAC,Singapore,Consumer,Prepaid,Family,Smartphone-Budget,22
CUST-031571,ACC-031571,LATAM,Mexico,Small Business,Prepaid,Basic,Feature Phone,55
CUST-031572,ACC-031572,EU,Italy,Consumer,Postpaid-Annual,Standard,Smartphone-Mid,67
CUST-031573,ACC-031573,MEA,South Africa,Consumer,Postpaid-Monthly,SMB-Plus,Smartphone-Mid,48
CUST-031574,ACC-031574,APAC,Singapore,Consumer,Prepaid,Premium,Feature Phone,6
CUST-031575,ACC-031575,MEA,South Africa,Consumer,Prepaid,Basic,Smartphone-Mid,43
CUST-031576,ACC-031576,EU,Italy,Enterprise,Prepaid,Standard,Smartphone-Mid,54
CUST-031577,ACC-031577,MEA,South Africa,Consumer,Postpaid-Annual,Premium,Tablet,30
CUST-031578,ACC-031578,EU,France,Consumer,Prepaid,Unlimited,IoT/Modem,64
CUST-031579,ACC-031579,NA,Canada-East,Consumer,Prepaid,Premium,Smartphone-Mid,53
CUST-031580,ACC-031580,LATAM,Mexico,Consumer,Prepaid,Premium,Smartphone-Flagship,58
CUST-031581,ACC-031581,NA,USA-West,Small Business,Prepaid,Premium,Tablet,2
CUST-031582,ACC-031582,NA,Canada-West,Consumer,Postpaid-Annual,Standard,Smartphone-Flagship,51
CUST-031583,ACC-031583,EU,France,Consumer,Prepaid,Unlimited,Smartphone-Mid,52
CUST-031584,ACC-031584,LATAM,Brazil,Consumer,Postpaid-Annual,Unlimited,IoT/Modem,27
CUST-031585,ACC-031585,MEA,South Africa,Small Business,Postpaid-Monthly,Standard,Smartphone-Mid,22
CUST-031586,ACC-031586,APAC,Australia,Enterprise,Prepaid,Unlimited,Smartphone-Budget,54
CUST-031587,ACC-031587,NA,Canada-East,Consumer,Prepaid,Unlimited,Smartphone-Flagship,2
CUST-031588,ACC-031588,LATAM,Colombia,Small Business,Prepaid,Unlimited,Smartphone-Mid,68
CUST-031589,ACC-031589,NA,USA-West,Consumer,Prepaid,Unlimited,Smartphone-Flagship,43
CUST-031590,ACC-031590,LATAM,Colombia,Small Business,Postpaid-Monthly,Unlimited,Tablet,51
CUST-031591,ACC-031591,LATAM,Colombia,Small Business,Postpaid-Monthly,Unlimited,Feature Phone,55
CUST-031592,ACC-031592,NA,Canada-West,Consumer,Postpaid-Monthly,Standard,Smartphone-Flagship,33
CUST-031593,ACC-031593,NA,USA-West,Consumer,Postpaid-Monthly,Unlimited,Smartphone-Mid,3
CUST-031594,ACC-031594,MEA,Kenya,Small Business,Postpaid-Annual,Family,Smartphone-Flagship,32
CUST-031595,ACC-031595,LATAM,Chile,Consumer,Prepaid,Unlimited,IoT/Modem,54
CUST-031596,ACC-031596,LATAM,Argentina,Small Business,Postpaid-Monthly,Premium,IoT/Modem,15
CUST-031597,ACC-031597,APAC,India,Small Business,Prepaid,Standard,Smartphone-Flagship,36
CUST-031598,ACC-031598,APAC,South Korea,Consumer,Prepaid,Standard,Smartphone-Flagship,17
CUST-031599,ACC-031599,NA,USA-East,Enterprise,Postpaid-Monthly,Standard,Smartphone-Budget,25
CUST-031600,ACC-031600,NA,Canada-West,Enterprise,Postpaid-Annual,Unlimited,Smartphone-Mid,10
CUST-031601,ACC-031601,EU,Spain,Consumer,Postpaid-Monthly,Standard,Smartphone-Mid,61
CUST-031602,ACC-031602,APAC,India,Consumer,Prepaid,Unlimited,Smartphone-Flagship,70
CUST-031603,ACC-031603,EU,France,Consumer,Prepaid,Basic,Tablet,6
CUST-031604,ACC-031604,LATAM,Chile,Consumer,Postpaid-Monthly,Basic,Smartphone-Flagship,34
CUST-031605,ACC-031605,LATAM,Brazil,Small Business,Postpaid-Monthly,Premium,IoT/Modem,3
CUST-031606,ACC-031606,MEA,South Africa,Consumer,Postpaid-Monthly,Basic,Feature Phone,33
CUST-031607,ACC-031607,EU,Italy,Consumer,Postpaid-Monthly,Standard,Smartphone-Mid,54
CUST-031608,ACC-031608,EU,Italy,Enterprise,Prepaid,Standard,Tablet,8
CUST-031609,ACC-031609,EU,Germany,Small Business,Prepaid,Standard,Smartphone-Budget,14
CUST-031610,ACC-031610,EU,Germany,Enterprise,Postpaid-Monthly,Standard,Smartphone-Flagship,11
CUST-031611,ACC-031611,NA,USA-East,Consumer,Prepaid,Family,Smartphone-Mid,19
CUST-031612,ACC-031612,EU,Spain,Consumer,Prepaid,Premium,Smartphone-Flagship,67
CUST-031613,ACC-031613,APAC,Australia,Consumer,Postpaid-Monthly,Standard,Smartphone-Mid,13
CUST-031614,ACC-031614,EU,UK,Small Business,Postpaid-Monthly,Premium,Feature Phone,52
CUST-031615,ACC-031615,APAC,Australia,Consumer,Postpaid-Annual,Unlimited,Tablet,23
CUST-031616,ACC-031616,APAC,Australia,Consumer,Postpaid-Annual,Premium,Smartphone-Mid,2
CUST-031617,ACC-031617,EU,France,Consumer,Prepaid,Unlimited,Smartphone-Budget,52
CUST-031618,ACC-031618,APAC,South Korea,Small Business,Prepaid,Standard,Smartphone-Mid,63
CUST-031619,ACC-031619,EU,France,Consumer,Prepaid,Premium,Smartphone-Mid,55
CUST-031620,ACC-031620,APAC,Japan,Consumer,Postpaid-Monthly,SMB-Plus,Feature Phone,60
CUST-031621,ACC-031621,NA,Canada-West,Enterprise,Prepaid,Enterprise-Pro,Smartphone-Flagship,8
CUST-031622,ACC-031622,MEA,Egypt,Consumer,Postpaid-Annual,Premium,Feature Phone,66
CUST-031623,ACC-031623,NA,USA-East,Consumer,Postpaid-Monthly,Standard,Smartphone-Flagship,32
CUST-031624,ACC-031624,NA,Canada-East,Consumer,Prepaid,Basic,Smartphone-Mid,20
CUST-031625,ACC-031625,MEA,Egypt,Consumer,Postpaid-Monthly,Standard,Smartphone-Flagship,48
CUST-031626,ACC-031626,EU,France,Small Business,Prepaid,Standard,Smartphone-Flagship,12
CUST-031627,ACC-031627,APAC,India,Consumer,Postpaid-Monthly,Standard,Smartphone-Budget,22
CUST-031628,ACC-031628,APAC,South Korea,Enterprise,Prepaid,Standard,Smartphone-Mid,28
CUST-031629,ACC-031629,EU,Spain,Enterprise,Prepaid,Basic,Tablet,19
CUST-031630,ACC-031630,NA,USA-West,Consumer,Prepaid,Standard,Feature Phone,54
CUST-031631,ACC-031631,APAC,Australia,Consumer,Prepaid,Family,Smartphone-Flagship,26
